159,1,0.0,0.0
159,2,3.63,7.82
159,3,88.63,84.31
159,4,232.79,189.45
159,5,622.16,803.74
159,6,863.89,1020.19
159,7,230.58,358.12
160,1,0.0,0.0
160,2,12.38,30.35
160,3,192.84,258.36
160,4,281.88,369.87
160,5,747.69,928.64
160,6,1223.88,1395.04
160,7,233.19,326.64
161,1,0.0,0.0
161,2,4.54,12.98
161,3,78.59,76.59
161,4,205.8,275.31
161,5,809.15,1019.55
161,6,1902.05,2585.65
161,7,387.47,543.92
162,1,0.0,0.0
162,2,1.38,3.71
162,3,61.97,82.82
162,4,173.34,208.28
162,5,844.76,1663.54
162,6,2411.1,2507.43
162,7,545.07,710.93
163,1,0.0,0.0
163,2,12.41,30.34
163,3,190.25,259.72
163,4,275.5,372.04
163,5,718.12,934.57
163,6,1210.22,1400.71
163,7,236.53,325.82
164,1,0.0,0.0
164,2,7.52,11.19
164,3,83.86,68.65
164,4,155.71,186.05
164,5,494.62,575.26
164,6,1759.38,1737.44
164,7,352.19,297.2
165,1,0.0,0.0
165,2,10.45,44.71
165,3,106.65,309.83
165,4,106.73,246.81
165,5,346.41,632.99
165,6,621.18,1033.43
165,7,153.49,247.87
166,1,0.0,0.0
166,2,0.12,0.58
166,3,17.35,17.76
166,4,90.62,91.78
166,5,235.04,495.96
166,6,830.46,1599.42
166,7,440.54,805.9
167,1,0.0,0.0
167,2,4.57,12.97
167,3,77.2,76.2
167,4,205.91,275.3
167,5,829.89,1029.78
167,6,1938.58,2598.75
167,7,393.66,544.58
168,1,0.0,0.0
168,2,7.43,11.24
168,3,82.76,69.44
168,4,155.24,186.35
168,5,490.19,577.43
168,6,1705.95,1744.98
168,7,336.95,299.53
169,1,0.0,0.0
169,2,71.44,279.7
169,3,1678.76,5673.5
169,4,3147.21,7991.84
169,5,7247.32,15088.47
169,6,10765.5,16113.79
169,7,2664.76,3689.4
170,1,0.0,0.0
170,2,3.95,6.81
170,3,85.05,44.77
170,4,161.46,89.31
170,5,1074.11,1254.45
170,6,2208.49,1893.65
170,7,250.78,212.55
171,1,0.0,0.0
171,2,1.62,3.51
171,3,88.34,86.77
171,4,408.21,772.28
171,5,3654.17,9037.93
171,6,7217.52,12934.21
171,7,1545.45,2740.53
172,1,0.0,0.0
172,2,2.14,4.26
172,3,91.21,85.46
172,4,410.1,771.63
172,5,3680.9,9034.52
172,6,7440.38,12907.29
172,7,1587.24,2737.77
173,1,0.0,0.0
173,2,1.72,3.84
173,3,84.0,83.25
173,4,269.34,290.47
173,5,1996.0,1300.95
173,6,4990.59,3252.41
173,7,1075.07,673.55
174,1,0.0,0.0
174,2,10.49,44.7
174,3,106.69,309.82
174,4,107.31,246.66
174,5,353.78,633.08
174,6,621.57,1033.37
174,7,153.16,247.95
175,1,0.0,0.0
175,2,4.57,12.97
175,3,78.68,76.55
175,4,207.11,274.99
175,5,831.18,1029.38
175,6,1951.95,2593.9
175,7,395.55,543.73
176,1,0.0,0.0
176,2,1.28,3.7
176,3,59.0,83.16
176,4,172.31,208.63
176,5,842.72,1664.15
176,6,2401.14,2509.51
176,7,556.21,713.52
177,1,0.0,0.0
177,2,4.0,6.78
177,3,86.81,49.13
177,4,158.32,85.58
177,5,1052.59,1244.24
177,6,2226.11,1903.8
177,7,246.84,211.26
178,1,0.0,0.0
178,2,71.41,279.71
178,3,1679.21,5673.37
178,4,3147.88,7991.58
178,5,7261.26,15082.14
178,6,10859.94,16064.69
178,7,2669.24,3686.82
179,1,0.0,0.0
179,2,12.38,30.35
179,3,188.84,260.1
179,4,240.41,315.09
179,5,720.56,935.25
179,6,1202.44,1401.96
179,7,236.97,325.63
180,1,0.0,0.0
180,2,34.12,146.77
180,3,386.72,1588.29
180,4,487.19,1589.3
180,5,878.88,1661.06
180,6,1070.53,1587.96
180,7,201.66,295.77
181,1,0.0,0.0
181,2,33.97,146.8
181,3,384.69,1588.73
181,4,488.69,1589.0
181,5,864.19,1660.95
181,6,1046.94,1587.89
181,7,197.41,295.96
182,1,0.0,0.0
182,2,12.28,30.38
182,3,189.97,259.82
182,4,279.91,370.93
182,5,738.03,933.98
182,6,1189.59,1400.91
182,7,236.34,325.9
183,1,0.0,0.0
183,2,10.49,44.7
183,3,106.08,309.95
183,4,104.65,246.74
183,5,352.57,633.37
183,6,627.35,1031.62
183,7,154.63,247.43
184,1,0.0,0.0
184,2,2.05,5.3
184,3,81.0,158.6
184,4,575.0,1135.91
184,5,954.86,1185.35
184,6,1389.86,947.37
184,7,443.43,287.82
185,1,0.0,0.0
185,2,3.76,6.76
185,3,89.46,50.87
185,4,163.08,89.56
185,5,1071.84,1254.04
185,6,2253.16,1907.26
185,7,253.68,211.72
186,1,0.0,0.0
186,2,8.67,43.17
186,3,88.37,285.55
186,4,82.0,177.16
186,5,288.02,447.28
186,6,548.55,902.41
186,7,136.75,221.55
187,1,0.0,0.0
187,2,2.14,4.26
187,3,86.34,85.99
187,4,398.76,773.48
187,5,3698.93,9030.87
187,6,7447.55,12904.51
187,7,1602.52,2731.97
188,1,0.0,0.0
188,2,0.12,0.58
188,3,17.42,17.69
188,4,90.77,91.63
188,5,239.46,495.02
188,6,839.62,1597.72
188,7,443.0,804.95
189,1,0.0,0.0
189,2,4.53,12.98
189,3,78.32,76.66
189,4,205.81,275.3
189,5,831.8,1029.14
189,6,1944.81,2597.13
189,7,392.91,544.79
190,1,0.0,0.0
190,2,12.41,30.34
190,3,191.12,259.36
190,4,276.31,371.97
190,5,698.44,921.3
190,6,1160.12,1383.71
190,7,229.97,326.37
191,1,0.0,0.0
191,2,0.12,0.58
191,3,15.54,16.81
191,4,85.73,92.82
191,5,224.15,493.74
191,6,811.69,1598.47
191,7,415.0,803.73
192,1,0.0,0.0
192,2,0.0,0.0
192,3,24.82,34.62
192,4,54.18,56.06
192,5,142.45,149.81
192,6,301.55,214.48
192,7,76.73,61.0
193,1,0.0,0.0
193,2,0.0,0.0
193,3,223.86,438.89
193,4,585.23,887.57
193,5,2334.05,3898.49
193,6,4139.73,4812.13
193,7,667.77,731.45
194,1,0.0,0.0
194,2,1.22,5.3
194,3,22.3,26.71
194,4,79.61,80.91
194,5,373.96,431.66
194,6,1263.7,1367.41
194,7,326.61,568.76
195,1,0.0,0.0
195,2,33.94,146.8
195,3,385.78,1588.5
195,4,492.09,1588.13
195,5,894.69,1656.38
195,6,1083.66,1582.98
195,7,203.91,294.85
196,1,0.0,0.0
196,2,1.38,3.71
196,3,61.1,83.25
196,4,176.1,206.61
196,5,852.34,1660.6
196,6,2454.72,2484.21
196,7,569.03,710.03
197,1,0.0,0.0
197,2,4.54,12.98
197,3,78.92,76.41
197,4,207.01,275.03
197,5,833.47,1028.36
197,6,1944.04,2597.39
197,7,393.45,544.65
198,1,0.0,0.0
198,2,4.47,8.83
198,3,91.68,85.35
198,4,249.74,208.67
198,5,631.63,807.55
198,6,847.84,1016.7
198,7,223.84,358.14
199,1,0.0,0.0
199,2,4.39,12.94
199,3,78.3,76.66
199,4,201.69,273.27
199,5,827.38,1030.21
199,6,1946.07,2596.67
199,7,393.65,544.59
200,1,0.0,0.0
200,2,71.44,279.7
200,3,1678.91,5673.46
200,4,3143.91,7993.09
200,5,7235.59,15093.45
200,6,10823.09,16086.17
200,7,2665.82,3688.8
201,1,0.0,0.0
201,2,12.41,30.34
201,3,193.22,258.09
201,4,283.06,369.06
201,5,746.16,929.71
201,6,1224.44,1394.72
201,7,234.69,326.41
202,1,0.0,0.0
202,2,10.47,44.71
202,3,101.27,308.79
202,4,106.04,246.88
202,5,355.55,632.44
202,6,628.92,1030.85
202,7,154.9,247.28
203,1,0.0,0.0
203,2,3.59,6.56
203,3,89.3,50.91
203,4,164.08,89.15
203,5,1086.62,1253.91
203,6,2255.32,1906.9
203,7,254.19,211.42
204,1,0.0,0.0
204,2,2.14,4.26
204,3,91.52,85.14
204,4,412.9,770.4
204,5,3732.31,9021.27
204,6,7469.34,12895.31
204,7,1605.62,2730.48
205,1,0.0,0.0
205,2,0.0,0.0
205,3,25.18,34.52
205,4,53.64,56.3
205,5,141.64,150.32
205,6,293.27,215.13
205,7,77.18,60.84
206,1,0.0,0.0
206,2,0.5,1.12
206,3,69.75,74.64
206,4,159.42,127.54
206,5,357.0,414.55
206,6,1031.83,1079.13
206,7,340.83,307.37
207,1,0.0,0.0
207,2,0.5,1.12
207,3,69.83,74.58
207,4,160.92,126.26
207,5,353.17,417.44
207,6,1038.33,1074.23
207,7,336.58,311.07
208,1,0.0,0.0
208,2,0.0,0.0
208,3,0.0,0.0
208,4,20.57,14.8
208,5,34.86,63.81
208,6,85.29,124.49
208,7,7.29,12.34
209,1,0.0,0.0
209,2,4.57,12.97
209,3,78.95,76.39
209,4,206.54,275.18
209,5,827.2,1030.22
209,6,1944.55,2597.22
209,7,394.08,544.44
210,1,0,0
210,2,0,0
210,3,0,0
210,4,0,0
210,5,0,0
210,6,0,0
210,7,0,0
211,1,0.0,0.0
211,2,71.44,279.7
211,3,1679.44,5673.3
211,4,3147.26,7991.82
211,5,7256.24,15084.47
211,6,10827.65,16083.68
211,7,2647.29,3697.63
212,1,0.0,0.0
212,2,0.0,0.0
212,3,0.04,0.2
212,4,4.5,9.92
212,5,51.92,154.19
212,6,95.38,124.56
212,7,31.0,59.55
213,1,0.0,0.0
213,2,2.05,5.3
213,3,81.86,158.27
213,4,590.1,1131.13
213,5,968.57,1176.75
213,6,1413.62,921.02
213,7,452.14,278.24
214,1,0.0,0.0
214,2,1.22,5.3
214,3,22.78,26.43
214,4,78.65,81.43
214,5,370.09,432.6
214,6,1299.09,1356.72
214,7,351.3,569.03
215,1,2.88,16.28
215,2,29.55,161.14
215,3,190.06,319.69
215,4,963.91,2330.87
215,5,4356.0,7829.02
215,6,5642.61,10378.33
215,7,1054.73,2261.74
216,1,0.0,0.0
216,2,10.49,44.7
216,3,106.78,309.79
216,4,107.22,246.69
216,5,351.59,633.52
216,6,625.49,1032.37
216,7,153.27,247.92
217,1,0.0,0.0
217,2,10.49,44.7
217,3,107.08,309.7
217,4,106.96,246.76
217,5,354.96,632.68
217,6,624.9,1032.57
217,7,154.24,247.61
218,1,0.0,0.0
218,2,34.19,146.75
218,3,386.38,1588.37
218,4,492.38,1588.05
218,5,896.09,1655.72
218,6,1086.88,1581.21
218,7,204.03,294.78
219,1,0.0,0.0
219,2,2.14,4.26
219,3,87.45,86.59
219,4,411.34,771.12
219,5,3700.66,9030.47
219,6,7445.14,12905.46
219,7,1591.72,2736.33
220,1,0.0,0.0
220,2,2.14,4.26
220,3,90.9,85.74
220,4,411.9,770.88
220,5,3722.76,9024.4
220,6,7422.28,12913.79
220,7,1582.69,2739.0
221,1,0.0,0.0
221,2,2.14,4.26
221,3,90.21,86.24
221,4,413.24,770.23
221,5,3733.9,9020.72
221,6,7452.52,12902.51
221,7,1585.79,2738.18
222,1,0.0,0.0
222,2,4.57,12.97
222,3,78.73,76.53
222,4,207.57,274.76
222,5,835.5,1027.14
222,6,1953.39,2593.06
222,7,394.86,544.1
223,1,0.0,0.0
223,2,24.92,34.85
223,3,121.83,96.79
223,4,696.92,411.1
223,5,9709.33,4543.28
223,6,22297.25,7147.73
223,7,3964.58,1205.25
224,1,0.0,0.0
224,2,11.84,30.39
224,3,188.38,260.17
224,4,282.34,369.56
224,5,748.03,928.39
224,6,1219.0,1397.57
224,7,234.97,326.35
225,1,0.0,0.0
225,2,12.41,30.34
225,3,190.41,259.66
225,4,276.75,371.9
225,5,739.03,933.59
225,6,1227.94,1392.5
225,7,235.56,326.18
226,1,2.88,16.28
226,2,41.12,171.96
226,3,610.82,2368.71
226,4,2271.03,7656.02
226,5,5482.79,10087.51
226,6,6404.24,11572.78
226,7,1120.42,2344.92
227,1,0.0,0.0
227,2,0.0,0.0
227,3,226.68,438.08
227,4,582.5,888.73
227,5,2328.32,3901.41
227,6,4108.68,4826.73
227,7,645.32,736.88
228,1,2.88,16.28
228,2,41.09,171.96
228,3,597.76,2370.84
228,4,2264.42,7657.54
228,5,5551.52,10071.36
228,6,6474.18,11591.35
228,7,1141.64,2357.9
229,1,0.0,0.0
229,2,1.38,3.71
229,3,58.83,83.08
229,4,160.07,200.83
229,5,804.0,1661.54
229,6,2256.83,2404.41
229,7,514.62,676.26
230,1,0.0,0.0
230,2,0.0,0.0
230,3,0.0,0.0
230,4,53.0,40.0
230,5,263.5,196.5
230,6,307.0,156.0
230,7,45.0,28.0
231,1,0.0,0.0
231,2,34.16,146.76
231,3,386.03,1588.45
231,4,492.34,1588.06
231,5,883.25,1660.26
231,6,1072.34,1587.49
231,7,202.91,295.33
232,1,0.0,0.0
232,2,0.12,0.58
232,3,17.42,17.69
232,4,90.58,91.82
232,5,237.38,495.59
232,6,846.77,1595.41
232,7,442.23,805.27
233,1,0.0,0.0
233,2,0.0,0.0
233,3,229.09,437.06
233,4,584.14,888.06
233,5,2304.0,3911.64
233,6,4089.09,4833.56
233,7,667.05,731.88
234,1,0.0,0.0
234,2,2.03,4.27
234,3,87.59,86.63
234,4,392.97,772.49
234,5,3582.97,9035.44
234,6,7286.31,12938.2
234,7,1549.03,2741.05
235,1,0.0,0.0
235,2,0.0,0.0
235,3,1.0,1.0
235,4,59.0,46.0
235,5,238.0,171.0
235,6,377.5,226.5
235,7,48.5,31.5
236,1,0.0,0.0
236,2,10.49,44.7
236,3,106.71,309.81
236,4,107.61,246.56
236,5,354.12,632.98
236,6,622.06,1033.29
236,7,152.55,248.03
237,1,0.0,0.0
237,2,34.16,146.76
237,3,387.0,1588.22
237,4,493.0,1587.86
237,5,898.72,1654.39
237,6,1090.69,1578.83
237,7,204.94,294.24
238,1,0.0,0.0
238,2,3.86,6.81
238,3,89.16,50.94
238,4,161.14,89.12
238,5,1093.76,1251.48
238,6,2267.51,1903.17
238,7,252.49,212.25
239,1,0.0,0.0
239,2,0.0,0.0
239,3,229.0,437.1
239,4,571.95,891.41
239,5,2270.5,3920.0
239,6,4077.27,4836.79
239,7,659.27,735.37
240,1,0.0,0.0
240,2,10.49,44.7
240,3,107.02,309.72
240,4,107.59,246.57
240,5,353.41,633.18
240,6,621.47,1033.39
240,7,153.2,247.94
241,1,0.0,0.0
241,2,12.41,30.34
241,3,192.38,258.67
241,4,280.59,370.6
241,5,744.75,930.62
241,6,1228.0,1392.46
241,7,237.88,325.17
242,1,0.0,0.0
242,2,2.07,4.27
242,3,86.34,85.99
242,4,408.69,772.13
242,5,3692.45,9032.31
242,6,7273.17,12938.29
242,7,1562.72,2741.71
243,1,0.0,0.0
243,2,0.25,0.83
243,3,53.92,64.1
243,4,126.33,92.47
243,5,277.92,379.69
243,6,851.5,1009.66
243,7,256.5,228.23
244,1,0,0
244,2,0,0
244,3,0,0
244,4,0,0
244,5,0,0
244,6,0,0
244,7,0,0
245,1,0.0,0.0
245,2,1.34,3.72
245,3,61.17,83.22
245,4,175.55,207.04
245,5,854.34,1659.65
245,6,2467.1,2473.38
245,7,574.0,706.8
246,1,0.0,0.0
246,2,1.22,5.3
246,3,22.7,26.49
246,4,78.96,81.29
246,5,371.48,432.36
246,6,1277.35,1365.91
246,7,347.65,570.61
247,1,0.0,0.0
247,2,4.57,12.97
247,3,78.0,76.65
247,4,206.64,275.16
247,5,825.15,1030.21
247,6,1921.66,2597.48
247,7,391.31,544.95
248,1,0.0,0.0
248,2,34.19,146.75
248,3,386.59,1588.32
248,4,492.75,1587.94
248,5,898.41,1654.55
248,6,1085.19,1582.17
248,7,203.19,295.2
249,1,0.0,0.0
249,2,10.47,44.71
249,3,105.84,309.98
249,4,105.41,246.87
249,5,352.96,633.29
249,6,624.96,1032.55
249,7,153.69,247.81
250,1,0.0,0.0
250,2,0.14,0.35
250,3,19.71,15.61
250,4,148.43,154.05
250,5,456.29,288.76
250,6,879.29,768.76
250,7,365.29,387.55
251,1,0.0,0.0
251,2,0.12,0.58
251,3,17.31,17.79
251,4,90.62,91.78
251,5,241.08,494.41
251,6,844.88,1596.1
251,7,437.19,806.86
252,1,0.0,0.0
252,2,1.22,5.3
252,3,20.61,26.07
252,4,75.7,81.33
252,5,367.96,432.76
252,6,1208.17,1339.53
252,7,342.65,571.85
253,1,0.0,0.0
253,2,10.25,44.73
253,3,105.71,310.0
253,4,106.82,246.79
253,5,352.86,633.31
253,6,620.9,1033.46
253,7,152.63,248.02
254,1,2.88,16.28
254,2,41.12,171.96
254,3,610.73,2368.74
254,4,2280.73,7653.43
254,5,5591.97,10054.38
254,6,6712.76,11546.62
254,7,1203.7,2358.51
255,1,0.0,0.0
255,2,2.14,4.26
255,3,90.24,86.22
255,4,403.72,773.28
255,5,3625.07,9038.94
255,6,7278.34,12938.3
255,7,1566.1,2741.56
256,1,0.0,0.0
256,2,1.38,3.71
256,3,61.62,83.02
256,4,174.31,207.83
256,5,848.17,1662.35
256,6,2425.1,2502.49
256,7,564.59,712.03
257,1,0.0,0.0
257,2,12.19,30.4
257,3,191.78,259.02
257,4,264.03,366.84
257,5,732.91,935.47
257,6,1206.19,1401.53
257,7,235.75,326.11
258,1,0.0,0.0
258,2,71.44,279.7
258,3,1676.74,5674.07
258,4,3121.24,8000.36
258,5,7208.26,15103.8
258,6,10743.5,16122.43
258,7,2644.15,3698.8
259,1,0.0,0.0
259,2,0.0,0.0
259,3,1.8,4.77
259,4,31.0,48.39
259,5,71.7,107.98
259,6,106.8,221.64
259,7,10.7,25.32
260,1,2.88,16.28
260,2,41.12,171.96
260,3,609.15,2369.12
260,4,2272.85,7655.56
260,5,5541.67,10074.65
260,6,6614.03,11585.43
260,7,1190.85,2362.94
261,1,0.0,0.0
261,2,10.49,44.7
261,3,106.8,309.79
261,4,107.73,246.52
261,5,356.96,631.74
261,6,628.47,1031.08
261,7,154.41,247.53
262,1,0.0,0.0
262,2,0.0,0.0
