101,1,1230.2,511.12
102,1,1904.11,932.89
103,1,1562.0,870.62
104,1,73165.0,70176.95
105,1,18738.71,43005.58
106,1,3726.17,3691.75
107,1,3914.0,1490.22
108,1,5127.0,1180.97
109,1,2535.12,2359.21
110,1,43889.0,56592.92
111,1,1283.5,892.96
112,1,915.17,1047.61
113,1,3760.33,3724.49
114,1,3270.17,1952.41
115,1,4122.83,2946.39
116,1,2795.6,994.4
117,1,5467.2,10320.07
118,1,2397.6,1753.79
119,1,1714.0,770.98
120,1,3068.83,1557.33
121,1,10353.0,11819.43
122,1,22679.14,16776.45
123,1,2315.67,2781.37
124,1,3069.11,2812.52
125,1,337.5,187.5
126,1,773.5,851.84
127,1,2954.75,880.15
128,1,1448.33,807.73
129,1,7562.0,4338.14
130,1,6799.33,6975.21
131,1,1080.6,401.7
132,1,776.74,1383.56
133,1,1736.5,420.12
134,1,3168.0,1548.77
135,1,21817.6,15048.42
136,1,2362.0,1006.8
137,1,3746.0,3188.45
138,1,8664.0,2818.02
139,1,518.0,157.15
140,1,30733.43,64319.08
141,1,2527.6,1074.84
142,1,6293.43,12221.86
143,1,1573.67,857.66
144,1,3817.0,2195.48
145,1,16742.38,17095.28
146,1,3348.71,874.84
147,1,2229.0,1629.6
148,1,3405.29,5002.07
149,1,936.88,436.36
150,1,1975.67,882.79
151,1,4185.67,5262.7
152,1,1287.0,289.52
153,1,726.14,331.7
154,1,3606.2,3194.56
155,1,2179.17,1758.93
156,1,4279.86,2650.84
157,1,910.83,292.61
158,1,6529.0,10142.24
159,1,3522.2,3281.74
160,1,1977.0,2067.93
161,1,3226.2,946.56
162,1,1673.57,850.85
163,1,4035.0,4534.76
164,1,3853.4,3979.3
165,1,7740.67,10661.2
166,1,1559.33,1302.49
167,1,2408.6,947.56
168,1,1327.0,311.2
169,1,12235.5,8735.06
170,1,6493.0,7915.14
171,1,25200.4,41646.23
172,1,27766.0,52281.25
173,1,3908.33,1270.88
174,1,1655.6,2042.68
175,1,6530.0,3851.61
176,1,3239.0,1030.56
177,1,2495.62,1355.28
178,1,8623.2,13801.07
179,1,2575.71,2466.19
180,1,7888.25,8495.04
181,1,10710.0,13765.14
182,1,1559.83,1310.87
183,1,2956.71,1761.87
184,1,1582.86,1081.15
185,1,6682.83,7065.56
186,1,759.4,218.91
187,1,35351.6,51552.65
188,1,24640.33,50922.94
189,1,3568.75,1664.32
190,1,2967.17,4422.4
191,1,841.33,407.33
192,1,854.2,428.2
193,1,2128.0,1580.9
194,1,2297.8,567.31
195,1,8272.0,11052.9
196,1,1954.2,857.42
197,1,3674.38,2067.01
198,1,3294.33,3062.62
199,1,3781.2,2702.96
200,1,7358.14,9669.61
201,1,2087.8,2041.02
202,1,8618.2,11172.21
203,1,3384.4,1137.05
204,1,6120.89,6298.65
205,1,719.83,481.7
206,1,592.83,272.68
207,1,2193.5,1669.13
208,1,2508.0,3103.63
209,1,3426.2,2931.07
210,1,3661.5,738.5
211,1,30398.17,49891.72
212,1,24907.0,49508.03
213,1,2096.5,745.13
214,1,4054.4,3420.47
215,1,22062.0,3955.0
216,1,1338.75,1355.93
217,1,7342.0,13015.99
218,1,2659.83,2773.52
219,1,20526.4,18423.14
220,1,9772.43,3309.88
221,1,18185.4,14620.86
222,1,2719.17,3838.92
223,1,19952.12,15285.55
224,1,1932.25,1671.67
225,1,2172.67,1378.21
226,1,3958.71,1758.79
227,1,43565.67,56824.28
228,1,6321.71,4073.07
229,1,4993.88,5984.44
230,1,58944.33,64105.89
231,1,771.83,389.0
232,1,641.4,197.16
233,1,3798.0,1340.0
234,1,6920.0,3799.38
235,1,1022.0,0.0
236,1,1325.83,1526.84
237,1,13630.25,17905.38
238,1,4311.0,1295.96
239,1,2263.0,1149.93
240,1,2881.4,2196.78
241,1,4215.33,4271.92
242,1,9384.2,7311.12
243,1,2069.86,1858.61
244,1,7349.29,4732.29
245,1,3055.33,1499.67
