12,neighborhood,cold,101
13,neighborhood,cold,101
14,neighborhood,cold,101
15,neighborhood,cold,101
16,neighborhood,cold,101
18,neighborhood,cold,101
19,neighborhood,cold,101
20,neighborhood,cold,101
21,neighborhood,cold,101
22,neighborhood,cold,101
23,neighborhood,cold,101
24,neighborhood,cold,101
25,neighborhood,cold,101
7,neighborhood,hot,102
8,neighborhood,hot,102
9,neighborhood,hot,102
10,neighborhood,hot,102
20,neighborhood,hot,102
25,neighborhood,hot,102
7,neighborhood,hot,103
8,neighborhood,hot,103
9,neighborhood,hot,103
10,neighborhood,hot,103
11,neighborhood,hot,103
12,neighborhood,hot,103
13,neighborhood,hot,103
14,neighborhood,hot,103
15,neighborhood,hot,103
16,neighborhood,hot,103
17,neighborhood,hot,103
18,neighborhood,hot,103
19,neighborhood,hot,103
20,neighborhood,hot,103
21,neighborhood,hot,103
22,neighborhood,hot,103
23,neighborhood,hot,103
24,neighborhood,hot,103
25,neighborhood,hot,103
10,neighborhood,cold,106
19,neighborhood,hot,106
7,neighborhood,hot,107
8,neighborhood,hot,107
9,neighborhood,hot,107
10,neighborhood,hot,107
11,neighborhood,hot,107
12,neighborhood,hot,107
13,neighborhood,hot,107
14,neighborhood,hot,107
15,neighborhood,hot,107
16,neighborhood,hot,107
17,neighborhood,hot,107
21,neighborhood,cold,107
23,neighborhood,cold,107
24,neighborhood,cold,107
11,neighborhood,hot,108
13,neighborhood,hot,108
14,neighborhood,cold,108
15,neighborhood,hot,108
16,neighborhood,hot,108
17,neighborhood,hot,108
20,neighborhood,cold,108
21,neighborhood,hot,108
22,neighborhood,hot,108
23,neighborhood,hot,108
24,neighborhood,hot,108
7,neighborhood,hot,109
10,neighborhood,hot,109
21,neighborhood,hot,109
22,neighborhood,hot,109
23,neighborhood,hot,109
24,neighborhood,hot,109
25,neighborhood,hot,109
9,neighborhood,cold,111
10,neighborhood,cold,111
11,neighborhood,cold,111
12,neighborhood,cold,111
13,neighborhood,cold,111
15,neighborhood,cold,111
17,neighborhood,cold,111
21,neighborhood,cold,111
13,neighborhood,cold,112
14,neighborhood,hot,112
17,neighborhood,hot,113
18,neighborhood,hot,113
19,neighborhood,hot,113
20,neighborhood,hot,113
21,neighborhood,hot,113
22,neighborhood,hot,113
8,neighborhood,hot,114
12,neighborhood,hot,114
13,neighborhood,hot,114
14,neighborhood,hot,114
17,neighborhood,hot,114
18,neighborhood,hot,114
19,neighborhood,hot,114
20,neighborhood,hot,114
8,neighborhood,cold,115
12,neighborhood,cold,115
14,neighborhood,cold,115
15,neighborhood,cold,115
16,neighborhood,cold,115
17,neighborhood,cold,115
18,neighborhood,cold,115
19,neighborhood,cold,115
20,neighborhood,cold,115
21,neighborhood,cold,115
22,neighborhood,cold,115
8,neighborhood,hot,116
11,neighborhood,hot,116
12,neighborhood,hot,116
18,neighborhood,cold,116
19,neighborhood,cold,116
20,neighborhood,cold,116
21,neighborhood,cold,116
22,neighborhood,cold,116
23,neighborhood,cold,116
18,neighborhood,hot,117
7,neighborhood,cold,118
8,neighborhood,cold,118
9,neighborhood,cold,118
10,neighborhood,cold,118
7,neighborhood,hot,119
8,neighborhood,hot,119
9,neighborhood,hot,119
10,neighborhood,hot,119
11,neighborhood,hot,119
12,neighborhood,hot,119
13,neighborhood,hot,119
14,neighborhood,hot,119
15,neighborhood,hot,119
