668,707
260,668
260,676
260,453
260,385
260,678
260,333
385,676
385,260
385,678
385,276
385,497
678,260
678,385
678,276
678,226
678,333
275,673
275,419
275,226
275,108
275,333
419,108
419,533
419,333
419,275
673,226
673,519
673,461
673,275
497,276
497,676
497,385
497,594
594,370
594,676
594,276
594,497
594,254
594,538
594,204
254,370
254,204
254,594
254,276
254,423
254,679
538,370
538,594
538,676
538,228
538,129
370,594
370,706
370,228
370,254
370,538
370,679
129,228
129,538
129,676
129,667
679,370
679,372
679,706
679,423
679,703
679,254
423,172
423,223
423,569
423,679
423,173
423,703
423,254
423,204
423,408
228,370
228,548
228,706
228,129
228,667
228,538
228,492
492,671
492,381
492,228
492,667
706,370
706,372
706,548
706,228
706,679
548,228
548,706
372,215
372,706
372,703
372,669
372,679
669,215
669,372
669,587
669,703
669,223
703,372
703,423
703,669
703,679
703,223
215,372
215,669
381,671
381,492
671,381
671,492
671,667
587,544
587,669
587,723
587,223
223,219
223,122
223,723
223,423
223,703
223,587
223,669
223,408
244,355
244,299
244,297
244,279
244,244
244,140
244,314
244,643
297,523
297,299
297,109
297,319
297,279
297,244
297,199
299,319
299,297
299,244
299,140
299,474
643,582
643,355
643,361
643,526
643,244
643,140
140,299
140,526
140,614
140,244
140,487
140,474
140,643
355,213
355,580
355,582
355,457
355,244
355,314
355,643
314,580
314,523
314,515
314,355
314,279
314,244
279,523
279,297
279,314
279,244
428,366
428,384
428,535
428,725
428,114
535,283
535,366
535,361
535,600
535,428
535,114
535,586
210,524
210,586
384,366
384,361
384,526
384,725
384,590
384,614
384,428
366,428
366,535
366,361
366,384
526,384
526,361
526,614
526,140
526,643
361,582
361,282
361,384
361,366
361,535
361,328
361,526
361,600
361,643
614,384
614,526
614,590
614,140
614,487
582,213
582,355
582,361
582,328
582,184
582,643
328,582
328,282
328,361
328,318
328,184
282,361
282,328
282,600
282,470
282,318
282,635
600,164
600,283
600,282
600,535
600,361
600,470
600,449
184,213
184,582
184,457
184,328
184,318
184,225
184,360
318,282
318,293
318,285
318,328
318,635
318,190
318,649
318,225
318,184
635,282
635,470
635,318
635,168
635,649
470,164
470,282
470,600
470,635
470,168
168,164
168,477
168,470
168,635
168,649
168,280
649,285
649,318
649,635
649,168
649,286
649,280
213,184
213,457
213,582
213,355
457,213
457,580
457,355
457,113
457,337
457,627
457,184
457,360
580,515
580,355
580,457
580,113
580,314
225,627
225,318
225,190
225,184
225,493
225,360
360,627
360,457
360,184
360,225
627,457
627,337
627,225
627,493
627,360
113,580
113,515
113,241
113,457
113,337
113,179
337,241
337,457
337,113
337,627
337,680
337,493
337,106
515,580
515,523
515,113
515,179
515,471
515,314
523,515
523,109
523,297
523,279
523,471
523,314
685,578
685,263
685,346
685,571
685,596
685,388
346,578
346,567
346,685
346,596
578,551
578,424
578,571
578,346
578,567
578,685
596,388
596,685
596,346
571,123
571,578
571,424
571,263
571,685
567,346
567,578
567,551
567,424
551,198
551,578
551,424
551,159
551,567
424,198
424,123
424,551
424,578
424,571
424,622
424,567
198,551
198,550
198,424
198,651
198,159
198,622
159,426
159,198
159,551
159,154
159,651
550,123
550,651
550,622
550,198
651,198
651,123
651,550
651,291
651,154
651,159
622,123
622,550
622,424
622,198
426,154
426,159
283,535
283,600
283,449
283,585
283,586
449,340
449,164
449,283
449,477
449,600
449,585
449,611
477,340
477,164
477,168
477,286
477,449
477,280
340,477
340,380
340,286
340,449
340,331
340,611
611,340
611,380
611,585
611,449
611,331
164,477
164,600
164,470
164,168
164,449
280,168
280,477
280,649
280,286
286,340
286,477
286,662
286,285
286,380
286,649
286,280
285,318
285,293
285,649
285,286
380,340
380,662
380,119
380,313
380,286
380,331
380,611
662,119
662,380
662,286
119,380
119,662
119,313
293,318
293,190
293,285
588,475
588,128
588,634
588,152
588,292
588,683
680,241
680,337
680,201
680,182
680,106
680,606
182,224
182,201
182,680
182,106
182,508
182,568
179,515
179,241
179,113
179,257
179,102
179,382
179,471
241,113
241,337
241,382
241,179
241,680
241,606
257,382
257,482
257,179
257,102
382,617
382,241
382,257
382,179
382,482
382,606
471,523
471,515
471,109
471,102
471,179
471,324
102,277
102,278
102,287
102,257
102,179
102,324
102,471
102,482
102,183
606,418
606,617
606,241
606,201
606,382
606,680
482,621
482,617
482,257
482,102
482,382
482,183
482,315
617,621
617,418
617,160
617,382
617,482
617,606
418,356
418,617
418,224
418,467
418,201
418,160
418,606
201,418
201,224
201,680
201,182
201,606
160,621
160,418
160,356
160,617
160,311
356,418
356,160
356,467
356,575
356,101
356,564
356,311
621,160
621,617
621,435
621,240
621,357
621,131
621,482
621,315
621,311
311,621
311,704
311,356
311,186
311,131
311,160
311,564
467,418
467,545
467,356
467,224
467,575
467,508
564,356
564,607
564,186
564,101
564,613
564,311
575,356
575,467
575,687
575,354
575,101
575,253
575,545
575,157
101,356
101,575
101,687
101,564
101,613
224,418
224,545
224,467
224,201
224,182
224,508
224,683
224,568
508,224
508,182
508,545
508,467
545,224
545,265
545,467
545,575
545,157
545,508
545,683
157,265
157,231
157,575
157,458
157,354
157,545
265,128
265,458
265,157
265,545
265,683
231,458
231,218
231,354
231,157
231,525
231,111
354,231
354,575
354,157
354,253
354,111
458,128
458,397
458,265
458,231
458,157
458,525
128,397
128,265
128,588
128,458
128,292
128,683
475,659
475,532
475,152
475,588
475,292
475,103
532,659
532,152
532,475
532,431
292,475
292,128
292,397
292,588
292,103
659,475
659,565
659,431
659,532
659,481
659,103
659,195
103,475
103,659
103,397
103,181
103,292
103,195
103,121
525,397
525,231
525,699
525,458
525,218
218,502
218,231
218,699
218,500
218,525
218,111
111,231
111,165
111,218
111,354
111,500
111,253
397,128
397,699
397,458
397,292
397,103
397,525
397,121
699,397
699,180
699,502
699,218
699,525
699,121
121,103
121,397
121,180
121,699
502,661
502,180
502,699
502,218
502,500
502,658
180,658
180,502
180,121
180,699
658,180
658,505
658,661
658,502
500,661
500,502
500,165
500,218
500,258
500,111
661,502
661,258
661,505
661,500
661,237
661,658
505,661
505,701
505,504
505,237
505,658
237,505
237,661
237,258
237,504
258,661
258,342
258,165
258,504
258,500
258,237
504,483
504,135
504,237
504,666
504,701
504,342
504,505
504,104
504,258
504,521
230,483
230,701
230,521
701,483
701,235
701,505
701,504
701,230
701,521
483,666
483,483
483,410
483,701
483,560
483,303
483,576
483,604
483,599
483,630
483,104
483,504
483,171
483,552
483,230
483,521
521,483
521,666
521,701
521,504
521,230
235,701
565,659
565,118
565,363
565,481
565,543
565,347
565,195
481,659
481,347
481,565
481,431
195,659
195,118
195,565
195,181
195,103
181,103
181,118
181,195
363,118
363,301
363,565
363,543
543,248
543,363
543,347
543,565
118,301
118,565
118,181
118,363
118,195
347,248
347,481
347,565
347,543
474,299
474,189
474,319
474,140
474,487
474,120
120,189
120,480
120,319
120,199
120,598
120,474
319,299
319,297
319,199
319,474
319,120
109,523
109,387
109,197
109,297
109,324
109,471
109,199
109,598
199,109
199,319
199,297
199,598
199,120
598,109
598,197
598,480
598,199
598,120
324,387
324,277
324,109
324,102
324,471
197,573
197,387
197,612
197,109
197,480
197,161
197,281
197,598
387,277
387,109
387,197
387,281
387,324
277,387
277,287
277,102
277,324
277,281
277,460
612,433
612,197
612,321
612,161
612,281
612,541
287,278
287,460
287,277
287,102
278,133
278,287
278,102
278,375
278,460
278,183
278,341
183,278
183,240
183,102
183,357
183,482
183,315
183,341
281,612
281,387
281,277
281,197
281,321
281,375
281,460
460,277
460,278
460,287
460,281
460,375
375,278
375,133
375,321
375,378
375,281
375,377
375,460
433,528
433,612
433,141
433,321
433,637
433,371
433,132
433,541
141,623
141,433
141,158
141,306
141,637
623,141
623,306
623,150
637,433
637,448
637,141
637,158
637,321
158,558
158,448
158,141
158,306
158,136
158,637
158,116
306,623
306,150
306,625
306,141
306,158
306,167
306,136
150,306
150,623
150,625
625,150
625,309
625,454
625,167
625,306
625,601
454,309
454,713
454,430
454,625
167,115
167,625
167,306
167,601
167,136
309,247
309,115
309,625
309,454
309,137
309,601
309,430
309,472
601,309
601,115
601,167
601,625
430,247
430,713
430,309
430,454
430,308
247,309
247,146
247,430
247,308
247,472
247,639
377,317
377,133
377,378
377,375
377,341
317,459
317,153
317,378
317,357
317,284
317,377
317,341
133,377
133,375
133,278
133,341
341,317
341,278
341,133
341,357
341,377
341,183
357,621
357,459
357,216
357,317
357,435
357,510
357,240
357,674
357,183
357,341
435,621
435,216
435,510
435,589
435,240
435,357
435,131
435,674
459,216
459,317
459,357
459,153
240,621
240,435
240,357
240,183
240,315
216,459
216,435
216,589
216,153
216,357
216,527
216,674
216,236
674,216
674,510
674,357
674,435
510,674
510,357
510,435
589,704
589,216
589,435
589,563
589,131
589,503
589,236
131,621
131,704
131,435
131,589
131,311
136,115
136,158
136,167
136,306
136,116
136,654
116,558
116,158
116,546
116,136
116,654
115,309
115,167
115,601
115,137
115,136
115,654
654,115
654,546
654,352
654,137
654,136
654,116
153,459
153,216
153,317
153,605
153,527
153,284
153,222
391,558
391,546
391,284
391,547
391,222
546,558
546,352
546,391
546,284
546,547
546,116
546,654
222,605
222,579
222,153
222,391
222,284
222,547
547,579
547,546
547,352
547,476
547,391
547,175
547,222
352,300
352,546
352,137
352,175
352,702
352,547
352,654
476,209
476,579
476,642
476,631
476,175
476,702
476,547
175,702
175,476
175,547
175,352
579,626
579,605
579,476
579,631
579,547
579,222
527,216
527,390
527,605
527,153
527,236
605,390
605,626
605,222
605,579
605,153
605,527
605,610
605,688
137,300
137,115
137,309
137,352
137,472
137,654
300,209
300,365
300,203
300,352
300,146
300,137
300,702
300,472
472,247
472,300
472,309
472,146
472,137
146,247
146,300
146,603
146,203
146,185
146,472
146,639
639,247
639,603
639,308
639,146
603,536
603,146
603,488
603,700
603,185
603,308
603,639
185,603
185,536
185,203
185,146
185,583
185,130
203,300
203,365
203,146
203,185
203,583
209,300
209,365
209,642
209,476
209,702
702,209
702,300
702,352
702,476
702,175
365,209
365,300
365,203
365,642
365,583
642,149
642,209
642,365
642,476
642,631
642,583
642,295
631,149
631,626
631,657
631,579
631,417
631,642
631,476
583,134
583,365
583,203
583,520
583,642
583,185
583,295
583,130
295,149
295,436
295,520
295,642
295,583
149,657
149,660
149,436
149,642
149,310
149,631
149,351
149,295
485,155
485,434
485,349
485,394
485,170
485,177
304,518
304,592
304,155
304,264
304,177
155,246
155,485
155,304
155,349
155,264
155,177
170,485
170,536
170,434
170,595
170,394
434,485
434,536
434,349
434,615
434,496
434,170
349,246
349,485
349,302
349,155
349,434
349,615
349,506
246,302
246,155
246,349
246,264
246,348
302,246
302,194
302,326
302,349
302,348
302,252
302,406
302,506
264,246
264,518
264,304
264,155
264,348
264,193
348,246
348,302
348,530
348,264
348,193
348,252
700,488
700,603
700,536
700,595
536,603
536,434
536,595
536,700
536,496
536,185
536,353
536,170
536,130
130,134
130,536
130,298
130,185
130,583
130,353
353,298
353,496
353,536
353,130
496,353
496,536
496,434
496,615
496,298
496,506
134,583
134,298
134,520
134,130
520,134
520,436
520,214
520,583
520,298
520,295
298,134
298,326
298,520
298,496
298,214
298,406
298,353
298,506
298,130
506,302
506,349
506,615
506,496
506,406
506,298
214,436
214,326
214,520
214,574
214,298
406,506
406,326
406,298
406,302
326,572
326,302
326,194
326,574
326,214
326,406
326,298
615,506
615,434
615,496
615,349
193,518
193,530
193,264
193,553
193,486
193,348
553,156
553,530
553,491
553,329
553,486
553,193
518,304
518,592
518,264
518,486
518,193
530,156
530,557
530,348
530,553
530,193
530,252
491,553
491,329
491,511
491,486
329,156
329,531
329,511
329,491
329,553
329,332
511,644
511,411
511,491
511,329
511,332
156,531
156,530
156,358
156,557
156,329
156,553
156,469
531,156
531,554
531,358
531,329
531,144
531,332
332,644
332,411
332,554
332,531
332,511
332,329
557,156
557,602
557,274
557,572
557,530
557,194
557,358
557,574
557,252
358,156
358,531
358,274
358,557
358,473
358,144
574,602
574,400
574,572
574,441
574,436
574,326
574,557
574,310
574,214
274,602
274,473
274,557
274,358
194,572
194,302
194,326
194,557
194,252
252,302
252,194
252,530
252,557
252,348
572,557
572,326
572,574
572,194
602,400
602,274
602,720
602,557
602,574
602,473
144,554
144,531
144,393
144,358
144,176
144,473
554,144
554,644
554,531
554,332
436,149
436,441
436,520
436,310
436,574
436,214
436,295
310,149
310,400
310,441
310,436
310,629
310,574
310,351
441,310
441,436
441,574
351,149
351,655
351,660
351,310
351,561
351,629
400,602
400,720
400,310
400,629
400,574
629,655
629,400
629,720
629,310
629,351
720,602
720,655
720,400
720,393
720,629
720,473
655,597
655,720
655,393
655,561
655,629
655,124
655,351
655,245
655,359
393,655
393,720
393,176
393,124
393,473
393,144
393,256
393,339
473,602
473,274
473,720
473,393
473,358
473,144
660,149
660,657
660,561
660,351
660,416
561,350
561,655
561,455
561,660
561,351
561,162
561,148
561,416
561,359
416,350
416,191
416,657
416,660
416,417
416,561
657,149
657,660
657,417
657,631
657,416
191,350
191,126
191,417
191,484
191,148
191,416
417,191
417,626
417,657
417,126
417,631
417,416
417,610
148,350
148,191
148,561
148,484
148,562
148,151
148,455
350,561
350,148
350,191
350,416
484,191
484,126
484,364
484,151
484,148
484,261
126,191
126,417
126,484
126,610
126,688
126,261
626,605
626,579
626,417
626,631
626,610
610,626
610,605
610,126
610,417
610,688
455,561
455,514
455,562
455,296
455,162
455,148
162,597
162,143
162,561
162,514
162,652
162,455
162,359
359,597
359,162
359,561
359,655
562,151
562,251
562,266
562,296
562,148
562,455
514,296
514,368
514,455
514,162
514,143
296,251
296,514
296,562
296,368
296,455
296,490
266,147
266,251
266,562
266,566
266,151
251,147
251,413
251,695
251,562
251,296
251,266
251,490
151,364
151,266
151,484
151,562
151,566
151,148
566,289
566,147
566,307
566,142
566,364
566,695
566,266
566,151
147,566
147,695
147,251
147,266
364,142
364,466
364,484
364,566
364,151
364,261
142,494
142,307
142,364
142,178
142,466
142,566
142,608
261,335
261,126
261,364
261,466
261,484
261,688
466,335
466,142
466,364
466,608
466,261
695,289
695,147
695,413
695,251
695,566
695,501
307,566
307,289
307,178
307,142
289,211
289,307
289,566
289,695
289,178
289,665
289,188
289,501
289,469
166,415
166,413
166,232
166,463
166,653
166,490
232,653
232,166
232,413
232,188
232,501
490,415
490,166
490,413
490,251
490,296
490,368
415,166
415,709
415,463
415,368
415,577
415,708
415,490
463,415
463,166
463,269
463,653
463,708
653,166
653,232
653,665
653,269
653,463
653,188
413,166
413,232
413,695
413,251
413,501
413,490
188,501
188,289
188,232
188,665
188,653
188,469
501,289
501,413
501,232
501,695
501,188
315,621
315,482
315,183
315,240
186,704
186,607
186,563
186,564
186,311
704,589
704,186
704,563
704,131
704,311
236,216
236,335
236,390
236,589
236,527
236,503
390,335
390,605
390,527
390,688
390,236
688,390
688,335
688,605
688,126
688,610
688,261
607,249
607,186
607,563
607,320
607,564
607,613
607,330
563,704
563,589
563,607
563,186
563,503
563,330
503,335
503,217
503,589
503,563
503,608
503,330
503,236
613,249
613,607
613,687
613,101
613,564
253,396
253,575
253,687
253,165
253,354
253,334
253,111
687,249
687,575
687,101
687,613
687,334
687,253
249,395
249,396
249,607
249,320
249,687
249,613
249,334
334,687
334,253
334,396
334,249
165,396
165,342
165,500
165,253
165,258
165,111
396,395
396,249
396,342
396,165
396,253
396,202
396,334
342,135
342,396
342,258
342,343
342,200
342,165
342,504
342,202
395,174
395,249
395,396
395,117
395,320
395,202
320,174
320,395
320,249
320,607
320,330
174,395
174,217
174,117
174,320
174,330
117,174
117,710
117,395
117,494
117,217
117,107
117,726
117,200
117,202
117,711
202,395
202,396
202,117
202,342
202,200
330,174
330,217
330,607
330,563
330,320
330,503
217,174
217,503
217,494
217,117
217,608
217,330
335,503
335,390
335,466
335,608
335,688
335,261
335,236
608,335
608,494
608,142
608,217
608,466
608,503
494,710
494,211
494,142
494,217
494,117
494,178
494,608
178,289
178,494
178,211
178,307
178,142
143,373
143,514
143,196
143,652
143,368
143,162
652,597
652,124
652,196
652,162
652,143
597,655
597,245
597,124
597,652
597,162
597,359
368,415
368,143
368,373
368,514
368,296
368,577
368,490
196,373
196,652
196,124
196,507
196,143
373,294
373,577
373,196
373,368
373,290
373,507
373,143
124,597
124,655
124,229
124,393
124,652
124,196
124,245
124,256
124,507
245,597
245,655
245,124
507,229
507,294
507,398
507,373
507,124
507,196
398,229
398,507
398,555
398,294
229,398
229,124
229,392
229,555
229,256
229,507
229,336
229,339
294,398
294,650
294,373
294,555
294,290
294,507
555,398
555,229
555,336
555,294
256,339
256,229
256,124
256,393
339,229
339,393
339,392
339,176
339,256
336,229
336,555
336,392
392,176
392,229
392,336
392,339
176,144
176,339
176,393
176,392
577,415
577,650
577,709
577,373
577,368
577,290
709,415
709,577
709,708
709,650
708,269
708,415
708,463
708,709
269,665
269,715
269,463
269,653
269,708
290,373
290,294
290,577
290,650
650,290
650,294
650,577
650,709
104,483
104,135
104,666
104,516
104,641
104,169
104,504
104,552
135,169
135,343
135,342
135,504
135,104
666,483
666,560
666,104
666,504
666,552
666,521
552,483
552,666
552,641
552,560
552,604
552,104
169,135
169,516
169,529
169,343
169,104
169,437
641,516
641,705
641,599
641,604
641,367
641,552
641,104
516,641
516,169
516,187
516,367
516,104
516,437
604,483
604,641
604,576
604,560
604,599
604,552
560,483
560,666
560,576
560,604
560,552
576,483
576,410
576,560
576,599
576,604
576,630
599,483
599,410
599,705
599,641
599,576
599,604
599,171
410,483
410,576
410,599
410,630
410,171
630,483
630,410
630,576
630,303
630,171
211,710
211,289
211,494
211,726
211,178
211,665
665,289
665,211
665,724
665,726
665,422
665,665
665,269
665,427
665,559
665,499
665,187
665,367
665,715
665,188
665,312
665,544
665,653
665,469
469,156
469,289
469,208
469,540
469,665
469,539
469,407
469,469
469,188
469,105
469,132
710,117
710,726
710,211
710,494
726,710
726,211
726,327
726,117
726,665
726,499
726,711
711,327
711,107
711,117
711,726
711,529
711,200
499,327
499,726
499,665
499,529
499,187
499,437
327,529
327,726
327,499
327,711
107,200
107,117
107,711
529,327
529,169
529,343
529,200
529,499
529,437
529,711
200,107
200,117
200,529
200,343
200,342
200,202
200,711
437,516
437,169
437,529
437,187
437,499
187,516
187,665
187,367
187,499
187,437
343,135
343,169
343,529
343,342
343,200
171,483
171,288
171,410
171,705
171,599
171,303
171,630
171,138
171,697
171,255
705,724
705,641
705,599
705,559
705,138
705,367
705,171
303,483
303,303
303,630
303,171
303,697
367,516
367,705
367,724
367,641
367,665
367,187
697,686
697,620
697,325
697,303
697,171
697,255
108,412
108,533
108,419
108,275
420,376
420,461
420,456
420,712
376,456
376,420
376,712
376,386
376,405
489,323
489,204
489,712
489,468
489,405
405,376
405,323
405,712
405,234
405,386
405,489
386,376
386,234
386,405
456,376
456,420
234,686
234,323
234,220
234,386
234,405
468,323
468,204
468,569
468,682
468,489
569,172
569,173
569,423
569,468
569,682
569,204
323,220
323,234
323,468
323,682
323,489
323,405
686,620
686,697
686,234
686,220
220,686
220,323
220,620
220,221
220,242
220,234
220,682
620,686
620,220
620,325
620,242
620,697
172,219
172,569
172,173
172,423
172,682
172,408
173,569
173,423
173,172
408,219
408,423
408,172
408,223
682,219
682,172
682,323
682,122
682,220
682,569
682,221
682,468
219,122
219,172
219,408
219,682
219,223
221,122
221,220
221,145
221,242
221,682
242,620
242,220
242,325
242,145
242,221
145,122
145,288
145,325
145,221
145,242
145,559
145,427
145,414
122,219
122,723
122,145
122,221
122,682
122,427
122,223
138,288
138,705
138,559
138,171
138,414
255,325
255,171
255,288
255,697
288,325
288,145
288,414
288,138
288,171
288,255
325,620
325,288
325,145
325,242
325,697
325,255
414,145
414,559
414,138
414,288
559,705
559,724
559,145
559,414
559,665
559,138
559,427
724,559
724,367
724,665
724,705
427,122
427,723
427,145
427,665
427,559
427,544
715,269
715,422
715,665
422,312
422,715
422,665
312,544
312,422
312,665
544,723
544,665
544,587
544,312
544,427
723,122
723,587
723,544
723,427
723,223
714,268
714,647
714,645
714,512
714,132
259,539
259,407
259,132
539,132
539,407
539,259
539,469
716,272
716,581
716,270
716,132
270,716
270,132
105,208
105,609
105,409
105,464
105,132
105,450
105,469
409,464
409,105
409,132
464,513
464,409
464,450
464,105
464,132
513,464
513,250
513,132
513,691
717,663
717,271
717,517
717,132
517,528
517,271
517,717
517,132
407,540
407,259
407,539
407,727
407,132
407,722
407,469
722,727
722,407
722,478
722,132
478,681
478,727
478,444
478,722
478,132
528,421
528,429
528,271
528,433
528,517
528,447
528,132
528,371
371,446
371,421
371,528
371,433
371,694
371,447
371,132
273,446
273,693
273,445
273,624
273,132
445,693
445,442
445,273
445,692
445,132
446,694
446,273
446,624
446,719
446,440
446,132
446,371
212,498
212,442
212,675
212,125
212,132
442,498
442,445
442,212
442,125
442,132
675,212
675,443
675,132
498,212
498,442
498,132
443,675
443,132
443,479
479,444
479,681
479,443
479,132
444,681
444,478
444,132
444,479
250,513
250,305
250,399
250,691
305,646
305,632
305,399
305,250
399,305
399,632
399,250
399,721
691,513
691,250
721,632
721,399
632,646
632,305
632,399
632,721
646,305
646,632
271,429
271,528
271,717
271,663
271,517
429,421
429,528
429,271
429,694
663,717
663,271
447,421
447,528
447,371
421,429
421,528
421,694
421,447
421,371
694,446
694,429
694,421
694,618
694,719
694,440
694,371
719,446
719,618
719,694
719,624
719,440
618,719
618,693
618,624
618,694
440,446
440,719
440,694
624,446
624,693
624,618
624,273
624,719
693,618
693,445
693,273
693,624
693,692
692,693
692,445
125,212
125,442
268,714
268,718
268,645
268,512
645,714
645,718
645,648
645,268
648,272
648,718
648,645
647,714
647,132
272,716
272,718
272,648
272,581
540,407
540,402
540,727
540,469
727,681
727,540
727,478
727,407
727,402
727,722
402,540
402,727
402,681
681,681
681,479
681,478
681,727
681,402
681,444
438,593
438,450
450,464
450,609
450,438
450,105
593,438
609,450
609,105
609,208
208,609
208,105
208,469
644,511
644,411
644,554
644,332
301,118
301,363
301,262
262,301
248,347
248,543
411,511
411,644
411,332
